Epoch,Training Loss,Validation Loss
8387,2.2862058912664907e-09,
8388,2.4524715591667245e-09,
8389,3.0858411381728956e-09,
8390,3.70031894014744e-09,
8391,2.8822750852697254e-09,
8392,3.7217324777572003e-09,
8393,4.846282486425935e-09,
8394,2.7237729849360903e-09,
8395,2.5023669802948234e-09,
8396,2.9184770156120976e-09,
8397,2.9691693548272724e-09,
8398,2.382787300803102e-09,
8399,2.439529467324064e-09,
8400,3.012318616768539e-09,
8401,2.2901627261262547e-09,
8402,3.003998161332788e-09,
8403,3.94666876957217e-09,
8404,3.6879350684415613e-09,
8405,8.311113575132367e-09,
8406,4.3393328930108055e-09,
8407,3.364764689095523e-09,
8408,4.2443231151878535e-09,
8409,3.9203613688698624e-09,
8410,3.063594045116247e-09,
8411,3.6251548429788727e-09,
8412,4.4402663768039474e-09,
8413,3.1000642053413685e-09,
8414,4.0075724960786374e-09,
8415,3.3210607597311537e-09,
8416,2.66238942003838e-09,
8417,2.8752049630043075e-09,
8418,2.370610818758223e-09,
8419,2.501313822733664e-09,
8420,3.2509217540166446e-09,
8421,2.6297815036713246e-09,
8422,3.402107706662605e-09,
8423,2.2653485753920677e-09,
8424,2.5408442017038624e-09,
8425,2.6333355496177546e-09,
8426,2.4275266241602367e-09,
8427,4.816497423121291e-09,
8428,2.8735633872400967e-09,
8429,3.157646144558157e-09,
8430,3.045790286648753e-09,
8431,2.3151347505745434e-09,
8432,2.2296442470093325e-09,
8433,2.422413380998023e-09,
8434,2.4223385519661633e-09,
8435,2.8368196680617075e-09,
8436,3.2037872355061836e-09,
8437,2.308148561169787e-09,
8438,2.302616541882685e-09,
8439,2.4830879574722076e-09,
8440,3.403196835449762e-09,
8441,2.5206035036973162e-09,
8442,2.3829724860036094e-09,
8443,2.328387482819494e-09,
8444,2.392528175576558e-09,
8445,3.4538729654087774e-09,
8446,2.821901823324424e-09,
8447,2.3797701587113806e-09,
8448,4.4757815231832865e-09,
8449,4.200834347045657e-09,
8450,2.790666586705015e-09,
8451,2.776106011737056e-09,
8452,2.9628182129926017e-09,
8453,2.3401738324935195e-09,
8454,2.3182886721428986e-09,
8455,2.2797697063481337e-09,
8456,2.5584807605838478e-09,
8457,2.3252904046699996e-09,
8458,2.496027384779609e-09,
8459,2.525721631840838e-09,
8460,4.214708582139792e-09,
8461,4.26583746104825e-09,
8462,3.393982872523793e-09,
8463,2.2304023072905466e-09,
8464,2.263336407182237e-09,
8465,2.2950674694044437e-09,
8466,2.287099398756709e-09,
8467,2.5545461301845762e-09,
8468,2.810730759250646e-09,
8469,2.4213642202397523e-09,
8470,2.1881112477473152e-09,
8471,2.5794755220687193e-09,
8472,2.5517914448158763e-09,
8473,3.302033313445918e-09,
8474,5.248941725710665e-09,
8475,2.7515607570194334e-09,
8476,2.550571531756418e-09,
8477,2.2500423746407705e-09,
8478,2.226992146248108e-09,
8479,3.82594533832048e-09,
8480,2.443783619909823e-09,
8481,2.405898813506724e-09,
8482,3.3054972092827484e-09,
8483,3.0211100288113357e-09,
8484,3.08169623153276e-09,
8485,5.198157904118261e-09,
8486,4.091776251158308e-09,
8487,3.323570973989831e-09,
8488,4.363322592126906e-09,
8489,4.028788858079224e-09,
8490,3.894988775954289e-09,
8491,5.9111173733583655e-09,
8492,4.187483693129934e-09,
8493,2.8187820966252275e-09,
8494,2.8248694494692472e-09,
8495,4.503796890986678e-09,
8496,3.090250499937497e-09,
8497,7.311829808287484e-09,
8498,2.802532428347604e-09,
8499,2.889020134233533e-09,
8500,5.331456609525276e-09,
8501,3.1319151716502347e-09,
8502,2.869724013976338e-09,
8503,2.2523118925477092e-09,
8504,2.9510220933559594e-09,
8505,2.7120738987918003e-09,
8506,2.5532249647852723e-09,
8507,2.395347920014501e-09,
8508,2.384573427605119e-09,
8509,3.199239095863504e-09,
8510,2.1544936945616655e-09,
8511,2.2915755959473927e-09,
8512,2.2006649835759617e-09,
8513,2.431118195644899e-09,
8514,2.231627771465128e-09,
8515,2.2994879333992913e-09,
8516,2.319653358284768e-09,
8517,2.5161295269526818e-09,
8518,2.3375827939986493e-09,
8519,2.489801476102116e-09,
8520,2.2044273073618115e-09,
8521,2.169372237403877e-09,
8522,2.3321984343738222e-09,
8523,2.641619145649088e-09,
8524,2.4961639422116377e-09,
8525,2.6801476593618645e-09,
8526,4.023818167553372e-09,
8527,2.175476687682476e-09,
8528,2.369263008006328e-09,
8529,2.2927142406814482e-09,
8530,2.3086370593006222e-09,
8531,2.1553203666258014e-09,
8532,2.358989004136447e-09,
8533,2.6967756916462804e-09,
8534,3.5793623620605786e-09,
8535,2.6650093243318906e-09,
8536,3.742258947170285e-09,
8537,3.4768794510142698e-09,
8538,2.7717532713467108e-09,
8539,3.5750775673193402e-09,
8540,5.916260370497639e-09,
8541,3.607152132545366e-09,
8542,6.401283947354841e-09,
8543,2.7971673866034052e-09,
8544,2.6809974240649126e-09,
8545,4.31461888439344e-09,
8546,2.4184105829050395e-09,
8547,3.222590416740445e-09,
8548,3.730858733064224e-09,
8549,2.8219011571906094e-09,
8550,2.315610148073688e-09,
8551,2.4217634564394075e-09,
8552,3.3963276635518014e-09,
8553,3.303149975764086e-09,
8554,8.945911567082021e-09,
8555,7.817609670723868e-09,
8556,4.844857848240736e-09,
8557,9.014455848443959e-09,
8558,7.211336860990514e-09,
8559,3.4238281099163714e-09,
8560,3.6824490123876785e-09,
8561,2.683282263049591e-09,
8562,2.249933794828962e-09,
8563,2.183603742267337e-09,
8564,2.2418678025104555e-09,
8565,3.028226336354578e-09,
8566,2.459468850801727e-09,
8567,2.3720136965721395e-09,
8568,2.594339409967006e-09,
8569,2.3530779547087377e-09,
8570,2.607059679249346e-09,
8571,2.6738917746627067e-09,
8572,3.5553660016063304e-09,
8573,2.69609534697679e-09,
8574,3.822345995274645e-09,
8575,2.2720636483342105e-09,
8576,2.245909236364696e-09,
8577,2.4537516463141174e-09,
8578,2.132728660342309e-09,
8579,3.2457720955392233e-09,
8580,2.8165991761142095e-09,
8581,5.9060347723516315e-09,
8582,2.4348636440407745e-09,
8583,2.3415247518698834e-09,
8584,2.6883719694836827e-09,
8585,2.4961173128446035e-09,
8586,2.1851782605608605e-09,
8587,2.3422530581740375e-09,
8588,2.610249794088304e-09,
8589,2.4806383613906746e-09,
8590,2.258375042529792e-09,
8591,2.1911024106202603e-09,
8592,2.2199593274763174e-09,
8593,2.3963770967583287e-09,
8594,2.3900719181568775e-09,
8595,2.5547859383578952e-09,
8596,2.8648030614419895e-09,
8597,3.5713541013393524e-09,
8598,3.554499361513308e-09,
8599,7.1913333066220275e-09,
8600,6.724862444684732e-09,
8601,3.604352594166471e-09,
8602,4.563961653047954e-09,
8603,8.007829066514205e-09,
8604,3.80349529649493e-09,
8605,4.580507528828548e-09,
8606,3.727923747476325e-09,
8607,2.5532533864947027e-09,
8608,2.6540243336370395e-09,
8609,3.473344944993073e-09,
8610,2.4669524201215154e-09,
8611,2.656957986957309e-09,
8612,2.3322213049681295e-09,
8613,2.3864348275282055e-09,
8614,3.4836977746977027e-09,
8615,2.420769140698553e-09,
8616,2.9388331768132048e-09,
8617,2.2512653963246976e-09,
8618,2.574092494711522e-09,
8619,2.444241919974388e-09,
8620,2.2569017765761146e-09,
8621,2.6947872822091767e-09,
8622,2.208566884931429e-09,
8623,2.82061085599139e-09,
8624,2.2667436816448117e-09,
8625,2.1790507176433493e-09,
8626,2.149607825074895e-09,
8627,2.4458721714637477e-09,
8628,2.395357245887908e-09,
8629,3.966607486916018e-09,
8630,2.976821011912989e-09,
8631,2.6388331519910935e-09,
8632,2.8958806463919018e-09,
8633,2.22689666706799e-09,
8634,2.138786037164664e-09,
8635,2.6402999786512282e-09,
8636,3.022610606251419e-09,
8637,2.232652507316857e-09,
8638,2.3804787030456964e-09,
8639,2.351092653896103e-09,
8640,2.2643249497633633e-09,
8641,2.4956960942290607e-09,
8642,2.3452619846153766e-09,
8643,2.517314134919957e-09,
8644,2.117780617538756e-09,
8645,3.0204880818729407e-09,
8646,2.6496440597156834e-09,
8647,2.6471800307348303e-09,
8648,4.221236693524588e-09,
8649,3.7866105806472206e-09,
8650,4.01114830239635e-09,
8651,2.170515323030031e-09,
8652,2.1309269904179473e-09,
8653,2.0880919215926497e-09,
8654,2.330813542172905e-09,
8655,2.8867535029064584e-09,
8656,4.75966155377705e-09,
8657,3.41675332471425e-09,
8658,2.735976334378165e-09,
8659,5.626779930878456e-09,
8660,3.5283576060862742e-09,
8661,5.484793508259145e-09,
8662,2.1687185380869778e-09,
8663,2.08025707770787e-09,
8664,2.258481623940156e-09,
8665,3.568648265783736e-09,
8666,2.9516076249791467e-09,
8667,6.572387079017972e-09,
8668,3.962801642387603e-09,
8669,5.916123591021005e-09,
8670,8.414318131144682e-09,
8671,5.495881083561471e-09,
8672,4.75948480627153e-09,
8673,3.555376437702762e-09,
8674,3.0337272693969908e-09,
8675,7.947940972030665e-09,
8676,3.955092253704606e-09,
8677,1.0357865676269284e-08,
8678,3.890596289579662e-09,
8679,8.347422308929708e-09,
8680,2.8532871620967626e-09,
8681,3.504814882759888e-09,
8682,3.35507355231357e-09,
8683,2.3555657424623178e-09,
8684,3.3382228092904143e-09,
8685,2.2969663948657626e-09,
8686,4.317894486405294e-09,
8687,2.663394615964876e-09,
8688,3.5236444873021355e-09,
8689,5.20586196373074e-09,
8690,3.3329590198860615e-09,
8691,2.743153704187762e-09,
8692,5.152724025236921e-09,
8693,3.4004505877760494e-09,
8694,5.9607576652354055e-09,
8695,2.419036526646323e-09,
8696,2.3708310870063087e-09,
8697,2.071006921511298e-09,
8698,2.0571000458602384e-09,
8699,2.357792849849716e-09,
8700,2.126677500768892e-09,
8701,2.240776231232644e-09,
8702,2.394661802185283e-09,
8703,4.619721050147518e-09,
8704,4.164640632353667e-09,
8705,8.954579300279875e-09,
8706,5.303288475033696e-09,
8707,1.0700559549547961e-08,
8708,6.083254788791237e-09,
8709,1.0583084630866324e-08,
8710,7.511427035922225e-09,
8711,3.838938056333063e-09,
8712,5.5166191614830495e-09,
8713,3.6169576222988553e-09,
8714,4.177814538763869e-09,
8715,2.3085566791536394e-09,
8716,2.3938357962549617e-09,
8717,2.307896984632407e-09,
8718,5.152180015954855e-09,
8719,3.4347564792369667e-09,
8720,6.11846129316973e-09,
8721,2.7496498411494485e-09,
8722,2.3346145017200115e-09,
8723,2.662719156276694e-09,
8724,2.605448301551405e-09,
8725,2.2345665318113106e-09,
8726,2.4457313951842252e-09,
8727,3.133418635670182e-09,
8728,2.746748384296893e-09,
8729,4.4481240912830344e-09,
8730,2.4877087057006975e-09,
8731,4.156215815953601e-09,
8732,2.334728410602338e-09,
8733,2.2221775530795185e-09,
8734,2.39807596003061e-09,
8735,2.340569738024101e-09,
8736,2.2878625660638363e-09,
8737,2.3081276889769242e-09,
8738,3.680353355406396e-09,
8739,3.1350291251897033e-09,
8740,5.81176307079545e-09,
8741,2.9901321418890348e-09,
8742,4.195337854895342e-09,
8743,5.244615852717516e-09,
8744,3.1136737632664335e-09,
8745,5.821696014152167e-09,
8746,3.036098483732985e-09,
8747,2.6340167824656646e-09,
8748,2.2216448680723033e-09,
8749,2.0460613203709954e-09,
8750,2.084341810260071e-09,
8751,2.0100212605456136e-09,
8752,2.570721635564155e-09,
8753,2.49719422917849e-09,
8754,4.044521606516582e-09,
8755,2.548993904838426e-09,
8756,2.377023466948458e-09,
8757,3.5112219798349997e-09,
8758,4.169349310245707e-09,
8759,2.9851829896898607e-09,
8760,2.405957433282424e-09,
8761,2.196894222095125e-09,
8762,2.547301702904292e-09,
8763,3.1172782133381816e-09,
8764,2.033205825924256e-09,
8765,2.0297143965564146e-09,
8766,2.474517923900521e-09,
8767,2.4545563359623657e-09,
8768,4.182898472038232e-09,
8769,2.706553869913364e-09,
8770,2.7317668127579964e-09,
8771,3.7858582935257346e-09,
8772,3.515673308029932e-09,
8773,3.3186953185548873e-09,
8774,5.648436385286004e-09,
8775,3.6059946140198917e-09,
8776,6.552042464136321e-09,
8777,6.409557773423558e-09,
8778,3.7689762422132844e-09,
8779,4.51954784708164e-09,
8780,3.719885732778039e-09,
8781,2.4350645944082316e-09,
8782,3.5009810606112524e-09,
8783,3.2184608311780494e-09,
8784,4.358176930452373e-09,
8785,4.469210335145135e-09,
8786,2.4254831476611116e-09,
8787,4.370372064244066e-09,
8788,2.5139856862921306e-09,
8789,3.866750919456763e-09,
8790,2.926593856145132e-09,
8791,3.759455857732519e-09,
8792,2.7340740782477724e-09,
8793,2.4999113890089575e-09,
8794,2.440261326341897e-09,
8795,4.73848515980535e-09,
8796,4.096403216635736e-09,
8797,3.818937166499836e-09,
8798,3.872094200829679e-09,
8799,2.6911981532151685e-09,
8800,6.260735485597024e-09,
8801,2.6433384370250224e-09,
8802,2.7701754223841135e-09,
8803,2.8764015613802485e-09,
8804,2.048760494588464e-09,
8805,2.1364028324200035e-09,
8806,4.41155911801161e-09,
8807,2.4711130919286006e-09,
8808,2.682521982322328e-09,
8809,2.340536209288757e-09,
8810,1.9856520871996963e-09,
8811,2.035207113948445e-09,
8812,1.9568660025726103e-09,
8813,2.0354464780325543e-09,
8814,3.4192169096058933e-09,
8815,2.8768776250132078e-09,
8816,9.936051981185301e-09,
8817,8.843916710077337e-09,
8818,1.1639075481184591e-08,
8819,1.4415845406290373e-08,
8820,5.889160270555749e-09,
8821,1.4233014766773522e-08,
8822,5.7036562139956e-09,
8823,7.71103714214405e-09,
8824,6.287419473949285e-09,
8825,4.654955532146232e-09,
8826,6.963744692001228e-09,
8827,5.236534761365874e-09,
8828,2.8579016930763146e-09,
8829,3.693021888295789e-09,
8830,2.402608112461735e-09,
8831,2.173166313568231e-09,
8832,2.3629258549817678e-09,
8833,3.1665456923235524e-09,
8834,2.8196851520334576e-09,
8835,2.059684423016961e-09,
8836,3.607231846558534e-09,
8837,2.338534033086148e-09,
8838,2.7622519827019687e-09,
8839,2.3425934525533876e-09,
8840,2.3329438381125556e-09,
8841,2.7431148463819e-09,
8842,2.153059064369245e-09,
8843,2.3479433952644513e-09,
8844,2.2318946690802477e-09,
8845,2.460757597688712e-09,
8846,7.988877115394644e-09,
8847,5.10699704747708e-09,
8848,7.824171532888613e-09,
8849,1.0068101907734217e-08,
8850,5.848336481761862e-09,
8851,1.9370961723552682e-08,
8852,1.2475918964582888e-08,
8853,9.847338056090393e-09,
8854,2.5632271416498043e-08,
8855,6.3316174525596125e-09,
8856,8.048824717832304e-09,
8857,7.024295811675074e-09,
8858,3.6197858044317854e-09,
8859,3.333298081997782e-09,
8860,6.978432942617019e-09,
8861,5.634250843655764e-09,
8862,3.0842033371669686e-09,
8863,5.019876514467114e-09,
8864,2.1499388935808383e-09,
8865,1.991131926004641e-09,
8866,2.431588708162735e-09,
8867,2.332362525336862e-09,
8868,2.827280853878733e-09,
8869,3.5577505386186203e-09,
8870,3.1022142632508576e-09,
8871,5.7277680376444096e-09,
8872,3.804357273651249e-09,
8873,2.3510617896960184e-09,
8874,2.3103579049887912e-09,
8875,4.297420641563576e-09,
8876,2.5722306506992254e-09,
8877,4.533281305896253e-09,
8878,2.685663469392807e-09,
8879,3.602362408372528e-09,
8880,4.3009329431242804e-09,
8881,2.5376716283886935e-09,
8882,2.937298182459358e-09,
8883,3.496669398472818e-09,
8884,5.1835082892637274e-09,
8885,3.99450206245433e-09,
8886,3.83536402637219e-09,
8887,7.657057210508356e-09,
8888,3.2447144970859654e-09,
8889,3.560222117116041e-09,
8890,3.082220922934198e-09,
8891,4.978353285167714e-09,
8892,3.5084735117152377e-09,
8893,4.8742752056796235e-09,
8894,2.7703652705213244e-09,
8895,3.585839181141637e-09,
8896,3.0800715311585236e-09,
8897,2.0768911035418114e-09,
8898,2.0271730960530476e-09,
8899,2.473519833401383e-09,
8900,3.2093763202567516e-09,
8901,2.79933032309998e-09,
8902,3.4450464703184025e-09,
8903,2.386895125994215e-09,
8904,2.5306781115119747e-09,
8905,1.9604999845768134e-09,
8906,1.886137912521235e-09,
8907,1.935802407260212e-09,
8908,2.2173682889814472e-09,
8909,4.361483174619707e-09,
8910,3.5288452160386896e-09,
8911,7.970571758164624e-09,
8912,2.338072180307904e-09,
8913,2.4964987854758647e-09,
8914,1.9062356138022096e-09,
8915,2.071765203837117e-09,
8916,2.428669487741786e-09,
8917,1.973121666054567e-09,
8918,2.0330497285669935e-09,
8919,1.968619489645107e-09,
8920,2.2181081416050574e-09,
8921,2.8452251665811445e-09,
8922,3.459232678082458e-09,
8923,7.083474251601274e-09,
8924,3.1567182201541755e-09,
8925,2.2879711458756447e-09,
8926,3.3582432390488748e-09,
8927,2.1513251180493853e-09,
8928,2.157537259961373e-09,
8929,3.5893759076088827e-09,
8930,2.271484556004566e-09,
8931,2.9456586059239953e-09,
8932,2.2981787584086533e-09,
8933,2.7623361376072353e-09,
8934,2.1412136508303092e-09,
8935,2.253162101339967e-09,
8936,2.7835429516898103e-09,
8937,2.984755775869985e-09,
8938,2.177114932777613e-09,
8939,2.610323512897139e-09,
8940,2.748117067241651e-09,
8941,2.3881585597962385e-09,
8942,2.3976360896682536e-09,
8943,4.377434414948311e-09,
8944,4.887660498553714e-09,
8945,3.276252824591097e-09,
8946,4.396921493565742e-09,
8947,5.586652473965614e-09,
8948,9.33972099659286e-09,
8949,8.611163337945982e-09,
8950,4.7477843878596104e-09,
8951,5.688958637506403e-09,
8952,1.5104768991136552e-08,
8953,7.878594665555738e-09,
8954,1.430940610447351e-08,
8955,8.684160945904296e-09,
8956,4.650265061911796e-09,
8957,8.45922620840156e-09,
8958,7.482667818692335e-09,
8959,5.311575179689498e-09,
8960,1.463497056874985e-08,
8961,6.266235530461017e-09,
8962,4.238543738210865e-09,
8963,1.0253246252034387e-08,
8964,7.4352697332358275e-09,
8965,8.616009239403866e-09,
8966,9.946989010245488e-09,
8967,7.709894944696316e-09,
8968,4.705987155517732e-09,
8969,6.093658910799604e-09,
8970,3.05188563309855e-09,
8971,2.7972146821042543e-09,
8972,8.459179134945316e-09,
8973,9.283104063229075e-09,
8974,5.236240774308953e-09,
8975,5.369672262389713e-09,
8976,3.1421008017673557e-09,
8977,2.762346351659062e-09,
8978,4.751385063173075e-09,
8979,3.440705498292118e-09,
8980,2.524534359338304e-09,
8981,2.7417188519507363e-09,
8982,5.274121139819954e-09,
8983,4.286269117415031e-09,
8984,3.0097226932923604e-09,
8985,4.539109532686325e-09,
8986,2.129008747076e-09,
8987,1.97857752404218e-09,
8988,2.2196067206436965e-09,
8989,3.886441390932305e-09,
8990,4.6383887841727756e-09,
8991,3.0720179733378927e-09,
8992,4.513523776950024e-09,
8993,2.7868958252241782e-09,
8994,3.1650830845109112e-09,
8995,2.676541654977882e-09,
8996,5.868936447939177e-09,
8997,4.278295051562964e-09,
8998,4.355281024714941e-09,
8999,6.01367222685667e-09,
9000,3.578442653306979e-09,
9001,4.250359175728136e-09,
9002,5.602410091398724e-09,
9003,3.7106042682921725e-09,
9004,3.2076610256837057e-09,
9005,4.849301404874495e-09,
9006,5.129365376888018e-09,
9007,3.1952276380309286e-09,
9008,4.7401753633380395e-09,
9009,4.106652795599075e-09,
9010,2.0182082671738044e-09,
9011,2.260502007800369e-09,
9012,2.1503532288136284e-09,
9013,2.9682036828404534e-09,
9014,2.007022992245311e-09,
9015,2.0034371939203766e-09,
9016,2.0280201962208366e-09,
9017,2.283885303100419e-09,
9018,1.8472651186485223e-09,
9019,1.9581947174884817e-09,
9020,2.415725619542286e-09,
9021,3.998630759838306e-09,
9022,2.9174518356711587e-09,
9023,3.370072443331651e-09,
9024,3.6001392977880187e-09,
9025,2.244902708170571e-09,
9026,2.3580819519253282e-09,
9027,2.373425234125648e-09,
9028,2.947842192568828e-09,
9029,2.0764963082342547e-09,
9030,2.6389312957064703e-09,
9031,2.022288336789302e-09,
9032,3.288648686705642e-09,
9033,2.5518818169700808e-09,
9034,2.620334615954789e-09,
9035,3.7141854036804034e-09,
9036,2.0613202256214436e-09,
9037,2.15726392305271e-09,
9038,1.8993795425359394e-09,
9039,1.884396860774018e-09,
9040,2.392821496499664e-09,
9041,1.8788366418220903e-09,
9042,2.2475037386726626e-09,
9043,2.4944208920629762e-09,
9044,1.895675616481185e-09,
9045,1.9623163094451e-09,
9046,2.5894320021535577e-09,
9047,3.2357341250843774e-09,
9048,2.5666702097026928e-09,
9049,3.6081360121897887e-09,
9050,2.3596031795136696e-09,
9051,2.2648893871490827e-09,
9052,2.622310812938622e-09,
9053,3.92913435121045e-09,
9054,2.5451174501256446e-09,
9055,3.165934181481589e-09,
9056,5.52763657069022e-09,
9057,6.044656775117119e-09,
9058,7.665878598572817e-09,
9059,5.1097996944804436e-09,
9060,2.381927766137437e-09,
9061,2.868545623258001e-09,
9062,1.8276401503314332e-09,
9063,2.6670925468152973e-09,
9064,2.0912593878819052e-09,
9065,2.067725768384321e-09,
9066,3.1403919464878527e-09,
9067,3.46632011982706e-09,
9068,4.631349526107442e-09,
9069,3.7034595390394998e-09,
9070,2.3047592723202115e-09,
9071,2.4296809009172193e-09,
9072,2.1378456782628064e-09,
9073,4.3105021774181296e-09,
9074,2.3464759024705018e-09,
9075,2.8112616679010216e-09,
9076,2.4879107662911792e-09,
9077,2.3393305070840142e-09,
9078,4.511702123011219e-09,
9079,2.704901191918907e-09,
9080,1.8499709542041387e-09,
9081,2.147310107503131e-09,
9082,1.9890611380191103e-09,
9083,2.6633983907231595e-09,
9084,1.977033647904136e-09,
9085,1.9022323716200162e-09,
9086,1.8704608972797132e-09,
9087,2.419599853809018e-09,
9088,2.8603395207937865e-09,
9089,2.4633715067778894e-09,
9090,2.6801854069447018e-09,
9091,2.664056975021367e-09,
9092,3.985162422281974e-09,
9093,3.1830937885501953e-09,
9094,3.6812843884348467e-09,
9095,4.8201980185069715e-09,
9096,2.8053295242358445e-09,
9097,4.7800772229322774e-09,
9098,2.0954908919179616e-09,
9099,2.616575844882618e-09,
9100,3.1960518676044103e-09,
9101,2.601921345046776e-09,
9102,2.1681305639731363e-09,
9103,2.3470905219369342e-09,
9104,1.91852578268481e-09,
9105,1.8362206199995512e-09,
9106,3.69298902569426e-09,
9107,2.380400099255553e-09,
9108,3.270228310370271e-09,
9109,3.1116389465069005e-09,
9110,2.083816452724818e-09,
9111,2.272402932490536e-09,
9112,2.3110775515533533e-09,
9113,2.4779189811141578e-09,
9114,2.9637881038269143e-09,
9115,2.38887998271764e-09,
9116,2.060904780165629e-09,
9117,3.0039855047903075e-09,
9118,2.277994903820968e-09,
9119,4.363536643126054e-09,
9120,2.4453539193558527e-09,
9121,2.7600191021548426e-09,
9122,2.860086389944172e-09,
9123,1.8650481159454557e-09,
9124,1.7605629176742355e-09,
9125,1.7703234433952275e-09,
9126,1.8394382683695198e-09,
9127,2.321658199022636e-09,
9128,1.9600705503108884e-09,
9129,3.2356246570941494e-09,
9130,2.269856080872046e-09,
9131,2.339216154112478e-09,
9132,2.2427508739042423e-09,
9133,2.724902303796739e-09,
9134,2.4102064788422695e-09,
9135,2.0869341810225706e-09,
9136,4.011461829378504e-09,
9137,7.510307042934983e-09,
9138,3.1192239902111396e-09,
9139,3.2338258737496517e-09,
9140,3.1484581608509643e-09,
9141,2.9975495419165554e-09,
9142,5.741643605006175e-09,
9143,6.826661458347871e-09,
9144,5.617248444167444e-09,
9145,1.1513954234487755e-08,
9146,4.136170517199389e-09,
9147,4.159261823843963e-09,
9148,6.197764079729495e-09,
9149,2.5405859638283346e-09,
9150,2.983997271499561e-09,
9151,2.2438868541030388e-09,
9152,2.004200139182899e-09,
9153,1.880742228621557e-09,
9154,1.7985328781833232e-09,
9155,1.7992991541149195e-09,
9156,1.8750210273310586e-09,
9157,2.9524498401656274e-09,
9158,2.546955535365214e-09,
9159,2.859322334458625e-09,
9160,2.154862954739656e-09,
9161,3.60229712725868e-09,
9162,1.994769682767128e-09,
9163,1.992553899654581e-09,
9164,2.9234454856919e-09,
9165,1.8930936818151167e-09,
9166,1.8801094014975206e-09,
9167,1.7886563341562578e-09,
9168,2.3745574395661606e-09,
9169,2.8715505528964513e-09,
9170,2.261654197255325e-09,
9171,3.1526985466712176e-09,
9172,2.68556621385585e-09,
9173,2.344384464336713e-09,
9174,4.844797452108196e-09,
9175,1.998186949236924e-09,
9176,1.9290475883337876e-09,
9177,3.2496165758288953e-09,
9178,2.321844494446168e-09,
9179,2.7507847111252204e-09,
9180,3.2256273208020048e-09,
9181,2.247739772087698e-09,
9182,3.1901716823767856e-09,
9183,2.3230477541602568e-09,
9184,2.578795399443834e-09,
9185,2.1379673587063053e-09,
9186,1.8189351136399523e-09,
9187,1.7768739812851209e-09,
9188,2.3931432391322005e-09,
9189,2.1056447696565783e-09,
9190,2.6408120135101854e-09,
9191,2.4624120520400083e-09,
9192,3.6492047161829078e-09,
9193,3.3732725501778305e-09,
9194,2.7224129617309245e-09,
9195,4.292874500322341e-09,
9196,1.8204022733669945e-09,
9197,1.965895002342677e-09,
9198,2.367294138494458e-09,
9199,2.6694351173972564e-09,
9200,6.497157478690951e-09,
9201,2.3838873097759006e-09,
9202,2.2000667954102937e-09,
9203,2.90152790682896e-09,
9204,2.7680213676717358e-09,
9205,2.4716888535891712e-09,
9206,1.8639862986447042e-09,
9207,2.308744528889406e-09,
9208,2.164266321713626e-09,
9209,1.9440407061921405e-09,
9210,2.4414976707021196e-09,
9211,2.0034469638829933e-09,
9212,2.0245440879307353e-09,
9213,3.120540270629135e-09,
9214,2.2008053157662744e-09,
9215,3.347758292804315e-09,
9216,2.868971282765642e-09,
9217,4.068813730384591e-09,
9218,2.302882551319385e-09,
9219,3.3460150206110484e-09,
9220,2.6960054189117955e-09,
9221,2.7947970604458305e-09,
9222,5.9611755531818744e-09,
9223,4.928407459914297e-09,
9224,3.861089670209594e-09,
9225,1.4810452420022102e-08,
9226,6.082101933202466e-09,
9227,1.193754428641114e-08,
9228,1.0611029388485349e-08,
9229,5.340045294843776e-09,
9230,9.357617791749817e-09,
9231,1.2133886784226888e-08,
9232,5.639417377523159e-09,
9233,6.446967848461327e-09,
9234,2.6050530621546386e-09,
9235,3.804366155435446e-09,
9236,5.8379692191579124e-09,
9237,2.9877367246911035e-09,
9238,5.751932707909191e-09,
9239,2.3642567903436884e-09,
9240,2.357226636107157e-09,
9241,3.2067846156280666e-09,
9242,3.6778646794743963e-09,
9243,2.3786599356867555e-09,
9244,3.3504181651267118e-09,
9245,2.0497157304788516e-09,
9246,1.9031878295550086e-09,
9247,2.882596827902262e-09,
9248,2.0569910219592202e-09,
9249,1.8533188317348959e-09,
9250,1.988697428956243e-09,
9251,1.7805568131024074e-09,
9252,2.122768627543792e-09,
9253,2.3580695174274524e-09,
9254,3.2296474383741725e-09,
9255,2.9790796496342864e-09,
9256,6.9372614319718195e-09,
9257,5.993124219116908e-09,
9258,4.051788238257359e-09,
9259,3.4032405782369324e-09,
9260,2.731288528678988e-09,
9261,3.2375497838188494e-09,
9262,2.1576422870595025e-09,
9263,1.7555796816282054e-09,
9264,1.8258642375812428e-09,
9265,2.034455270916169e-09,
9266,3.3807487920256563e-09,
9267,2.3029995688261806e-09,
9268,2.8673974306059336e-09,
9269,6.1775402571129234e-09,
9270,3.1157441071627545e-09,
9271,4.374869799761427e-09,
9272,4.160993771762378e-09,
9273,2.7704660787719604e-09,
9274,8.805619344798288e-09,
9275,3.607685261641791e-09,
9276,6.41443698157218e-09,
9277,2.005031918272948e-09,
9278,2.0902197750416462e-09,
9279,2.826323841631506e-09,
9280,2.2881971872834583e-09,
9281,1.7915812167146328e-09,
9282,1.6874777131192786e-09,
9283,1.7231394089378682e-09,
9284,2.2156319001709335e-09,
9285,3.3377132169221113e-09,
9286,2.74601696936827e-09,
9287,3.9656238293162005e-09,
9288,2.1828971963344657e-09,
